dataset,dimension,degradation_level,repetition,miner,input_file,model_name,events_before,events_after,dropped_events,cases_before,cases_after,activities_before,activities_after,fitness,precision,generalization,simplicity,average_score,places,transitions,visible_transitions,hidden_transitions,unique_visible_transition_labels,duplicate_visible_transition_labels,arcs,pnml_path,visualization_path,pnml_saved,visualization_saved,visualization_error,pnml_error,status,error
bpi2019_1000,consistency,10,1,heuristics,data\degraded\consistency\consistency_10_r1.csv,bpi2019_1000_consistency_10_r1_heuristics,6967,6967,0,1000,1000,79,79,,0.7198471893760232,0.4121059932108951,0.4545454545454545,0.58880645659403,166,334,79,255,79,0,800,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_10_r1_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_10_r1_heuristics.png,True,True,,,ok,
bpi2019_1000,consistency,10,1,inductive,data\degraded\consistency\consistency_10_r1.csv,bpi2019_1000_consistency_10_r1_inductive,6967,6967,0,1000,1000,79,79,,0.1949019479265711,0.6978321412045925,0.5946666666666666,0.6218501889494575,170,276,79,197,79,0,598,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_10_r1_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_10_r1_inductive.png,True,True,,,ok,
bpi2019_1000,consistency,10,2,alpha,data\degraded\consistency\consistency_10_r2.csv,bpi2019_1000_consistency_10_r2_alpha,6967,6967,0,1000,1000,90,90,,0.1815399707093316,0.4898824702066601,0.8620689655172413,0.4935566180782795,35,90,90,0,90,0,135,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_10_r2_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_10_r2_alpha.png,True,True,,,ok,
bpi2019_1000,consistency,10,2,heuristics,data\degraded\consistency\consistency_10_r2.csv,bpi2019_1000_consistency_10_r2_heuristics,6967,6967,0,1000,1000,90,90,,0.6686213794426328,0.4174676186110415,0.4495238095238095,0.573894068369748,149,323,90,233,90,0,761,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_10_r2_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_10_r2_heuristics.png,True,True,,,ok,
bpi2019_1000,consistency,10,2,inductive,data\degraded\consistency\consistency_10_r2.csv,bpi2019_1000_consistency_10_r2_inductive,6967,6967,0,1000,1000,90,90,,0.1515633209668773,0.6848328473397314,0.5889029003783103,0.6063247671712297,178,289,90,199,90,0,630,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_10_r2_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_10_r2_inductive.png,True,True,,,ok,
bpi2019_1000,consistency,10,3,alpha,data\degraded\consistency\consistency_10_r3.csv,bpi2019_1000_consistency_10_r3_alpha,6967,6967,0,1000,1000,82,82,,0.2581551668286362,0.5373119441946816,0.8604651162790696,0.5227349404173174,29,82,82,0,82,0,120,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_10_r3_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_10_r3_alpha.png,True,True,,,ok,
bpi2019_1000,consistency,10,3,heuristics,data\degraded\consistency\consistency_10_r3.csv,bpi2019_1000_consistency_10_r3_heuristics,6967,6967,0,1000,1000,82,82,,0.7600036321811248,0.4030301670516388,0.4432809773123909,0.5916086736686861,170,338,82,256,82,0,827,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_10_r3_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_10_r3_heuristics.png,True,True,,,ok,
bpi2019_1000,consistency,10,3,inductive,data\degraded\consistency\consistency_10_r3.csv,bpi2019_1000_consistency_10_r3_inductive,6967,6967,0,1000,1000,82,82,,0.1961105596958431,0.7103210685743377,0.5989232839838492,0.6263387280635075,172,273,82,191,82,0,594,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_10_r3_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_10_r3_inductive.png,True,True,,,ok,
bpi2019_1000,consistency,10,4,alpha,data\degraded\consistency\consistency_10_r4.csv,bpi2019_1000_consistency_10_r4_alpha,6967,6967,0,1000,1000,81,81,,0.2545115215002784,0.5470702406524575,1.0,0.5654960472833681,21,81,81,0,81,0,94,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_10_r4_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_10_r4_alpha.png,True,True,,,ok,
bpi2019_1000,consistency,10,4,heuristics,data\degraded\consistency\consistency_10_r4.csv,bpi2019_1000_consistency_10_r4_heuristics,6967,6967,0,1000,1000,81,81,,0.7759041099914803,0.4280916837807038,0.4342342342342343,0.602002059957787,158,324,81,243,81,0,796,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_10_r4_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_10_r4_heuristics.png,True,True,,,ok,
bpi2019_1000,consistency,10,4,inductive,data\degraded\consistency\consistency_10_r4.csv,bpi2019_1000_consistency_10_r4_inductive,6967,6967,0,1000,1000,81,81,,0.1950652743398595,0.6903331699517645,0.5925925925925926,0.6194977592210542,171,277,81,196,81,0,602,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_10_r4_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_10_r4_inductive.png,True,True,,,ok,
bpi2019_1000,consistency,10,5,alpha,data\degraded\consistency\consistency_10_r5.csv,bpi2019_1000_consistency_10_r5_alpha,6967,6967,0,1000,1000,79,79,,0.1852634209618108,0.5621667476915404,1.0,0.5502018740208322,18,79,79,0,79,0,87,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_10_r5_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_10_r5_alpha.png,True,True,,,ok,
bpi2019_1000,consistency,10,5,heuristics,data\degraded\consistency\consistency_10_r5.csv,bpi2019_1000_consistency_10_r5_heuristics,6967,6967,0,1000,1000,79,79,,0.7065633802816902,0.4239151164482058,0.4313346228239845,0.5826820072165868,146,300,79,221,79,0,740,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_10_r5_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_10_r5_heuristics.png,True,True,,,ok,
bpi2019_1000,consistency,10,5,inductive,data\degraded\consistency\consistency_10_r5.csv,bpi2019_1000_consistency_10_r5_inductive,6967,6967,0,1000,1000,79,79,,0.1889152844506467,0.6968408636463869,0.5921787709497207,0.6194837297616885,160,264,79,185,79,0,570,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_10_r5_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_10_r5_inductive.png,True,True,,,ok,
bpi2019_1000,consistency,20,1,alpha,data\degraded\consistency\consistency_20_r1.csv,bpi2019_1000_consistency_20_r1_alpha,7170,7170,0,1000,1000,90,90,,0.2253810364190598,0.5650545635466626,0.4637223974763407,0.3976957555353623,57,90,90,0,90,0,232,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_20_r1_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_20_r1_alpha.png,True,True,,,ok,
bpi2019_1000,consistency,20,1,heuristics,data\degraded\consistency\consistency_20_r1.csv,bpi2019_1000_consistency_20_r1_heuristics,7170,7170,0,1000,1000,90,90,,0.7378250958449901,0.3760772157503266,0.4151376146788991,0.5749488334770636,237,487,90,397,90,0,1234,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_20_r1_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_20_r1_heuristics.png,True,True,,,ok,
bpi2019_1000,consistency,20,1,inductive,data\degraded\consistency\consistency_20_r1.csv,bpi2019_1000_consistency_20_r1_inductive,7170,7170,0,1000,1000,90,90,,0.1714826629921898,0.7081318769652337,0.5914552736982643,0.6177674534139219,166,277,90,187,90,0,596,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_20_r1_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_20_r1_inductive.png,True,True,,,ok,
bpi2019_1000,consistency,20,2,alpha,data\degraded\consistency\consistency_20_r2.csv,bpi2019_1000_consistency_20_r2_alpha,7170,7170,0,1000,1000,89,89,,0.2101537484453147,0.5661335551703601,0.5636363636363636,0.4260343764894947,35,89,89,0,89,0,172,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_20_r2_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_20_r2_alpha.png,True,True,,,ok,
bpi2019_1000,consistency,20,2,heuristics,data\degraded\consistency\consistency_20_r2.csv,bpi2019_1000_consistency_20_r2_heuristics,7170,7170,0,1000,1000,89,89,,0.8068118858075992,0.4107035612017528,0.4323258869908015,0.6037554271547247,223,435,89,346,89,0,1090,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_20_r2_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_20_r2_heuristics.png,True,True,,,ok,
bpi2019_1000,consistency,20,2,inductive,data\degraded\consistency\consistency_20_r2.csv,bpi2019_1000_consistency_20_r2_inductive,7170,7170,0,1000,1000,89,89,,0.1814768422432106,0.7087788802103785,0.5990836197021765,0.6223348355389414,203,320,89,231,89,0,698,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_20_r2_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_20_r2_inductive.png,True,True,,,ok,
bpi2019_1000,consistency,20,3,alpha,data\degraded\consistency\consistency_20_r3.csv,bpi2019_1000_consistency_20_r3_alpha,7170,7170,0,1000,1000,96,96,,0.2313395662502874,0.5331663669321529,0.3471074380165289,0.3503652270839172,72,96,96,0,96,0,326,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_20_r3_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_20_r3_alpha.png,True,True,,,ok,
bpi2019_1000,consistency,20,3,heuristics,data\degraded\consistency\consistency_20_r3.csv,bpi2019_1000_consistency_20_r3_heuristics,7170,7170,0,1000,1000,96,96,,0.7083190597907718,0.3785880260865798,0.4170506912442396,0.5683247817760723,237,487,96,391,96,0,1230,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_20_r3_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_20_r3_heuristics.png,True,True,,,ok,
bpi2019_1000,consistency,20,3,inductive,data\degraded\consistency\consistency_20_r3.csv,bpi2019_1000_consistency_20_r3_inductive,7170,7170,0,1000,1000,96,96,,0.1584410573027204,0.7184970690312342,0.5934195064629847,0.6175894081992348,197,308,96,212,96,0,678,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_20_r3_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_20_r3_inductive.png,True,True,,,ok,
bpi2019_1000,consistency,20,4,alpha,data\degraded\consistency\consistency_20_r4.csv,bpi2019_1000_consistency_20_r4_alpha,7170,7170,0,1000,1000,87,87,,0.2022888885431092,0.5711063874105066,0.4508474576271186,0.3911271975689327,46,87,87,0,87,0,214,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_20_r4_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_20_r4_alpha.png,True,True,,,ok,
bpi2019_1000,consistency,20,4,heuristics,data\degraded\consistency\consistency_20_r4.csv,bpi2019_1000_consistency_20_r4_heuristics,7170,7170,0,1000,1000,87,87,,0.7510246461555277,0.3995822871924597,0.4191263282172373,0.5868431726722976,236,474,87,387,87,0,1202,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_20_r4_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_20_r4_heuristics.png,True,True,,,ok,
bpi2019_1000,consistency,20,4,inductive,data\degraded\consistency\consistency_20_r4.csv,bpi2019_1000_consistency_20_r4_inductive,7170,7170,0,1000,1000,87,87,,0.169129115589891,0.7298740532700614,0.5990159901599017,0.6245047897549636,189,298,87,211,87,0,650,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_20_r4_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_20_r4_inductive.png,True,True,,,ok,
bpi2019_1000,consistency,20,5,alpha,data\degraded\consistency\consistency_20_r5.csv,bpi2019_1000_consistency_20_r5_alpha,7170,7170,0,1000,1000,92,92,,0.2302813539543378,0.5443582176112596,0.6666666666666666,0.4587200289869269,36,92,92,0,92,0,160,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_20_r5_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_20_r5_alpha.png,True,True,,,ok,
bpi2019_1000,consistency,20,5,heuristics,data\degraded\consistency\consistency_20_r5.csv,bpi2019_1000_consistency_20_r5_heuristics,7170,7170,0,1000,1000,92,92,,0.7768865305115074,0.396361637937653,0.4179016004742146,0.5888689972988032,239,466,92,374,92,0,1196,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_20_r5_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_20_r5_heuristics.png,True,True,,,ok,
bpi2019_1000,consistency,20,5,inductive,data\degraded\consistency\consistency_20_r5.csv,bpi2019_1000_consistency_20_r5_inductive,7170,7170,0,1000,1000,92,92,,0.1761317585334315,0.7045429056459998,0.5754189944134078,0.6140234146482098,153,259,92,167,92,0,564,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_20_r5_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_20_r5_inductive.png,True,True,,,ok,
bpi2019_1000,consistency,30,1,alpha,data\degraded\consistency\consistency_30_r1.csv,bpi2019_1000_consistency_30_r1_alpha,7373,7373,0,1000,1000,99,99,,0.1830410430630795,0.5522156417821715,0.3071428571428571,0.3251460526274188,73,99,99,0,99,0,366,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_30_r1_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_30_r1_alpha.png,True,True,,,ok,
bpi2019_1000,consistency,30,1,heuristics,data\degraded\consistency\consistency_30_r1.csv,bpi2019_1000_consistency_30_r1_heuristics,7373,7373,0,1000,1000,99,99,,0.7542502618644751,0.3774037381618171,0.4015037593984962,0.5800213856565752,256,545,99,446,99,0,1398,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_30_r1_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_30_r1_heuristics.png,True,True,,,ok,
bpi2019_1000,consistency,30,1,inductive,data\degraded\consistency\consistency_30_r1.csv,bpi2019_1000_consistency_30_r1_inductive,7373,7373,0,1000,1000,99,99,,0.1371838425790582,0.7090348445446168,0.5923970432946146,0.6096539326045725,215,346,99,247,99,0,754,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_30_r1_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_30_r1_inductive.png,True,True,,,ok,
bpi2019_1000,consistency,30,2,alpha,data\degraded\consistency\consistency_30_r2.csv,bpi2019_1000_consistency_30_r2_alpha,7373,7373,0,1000,1000,97,97,,0.163754811963281,0.5545479558078249,0.3744075829383886,0.3476720056424984,61,97,97,0,97,0,290,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_30_r2_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_30_r2_alpha.png,True,True,,,ok,
bpi2019_1000,consistency,30,2,heuristics,data\degraded\consistency\consistency_30_r2.csv,bpi2019_1000_consistency_30_r2_heuristics,7373,7373,0,1000,1000,97,97,,0.7523600439077937,0.3917045364749669,0.407815631262525,0.5842983167336105,271,543,97,446,97,0,1405,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_30_r2_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_30_r2_heuristics.png,True,True,,,ok,
bpi2019_1000,consistency,30,2,inductive,data\degraded\consistency\consistency_30_r2.csv,bpi2019_1000_consistency_30_r2_inductive,7373,7373,0,1000,1000,97,97,,0.1395395915101169,0.7311776290018415,0.5856777493606138,0.614098742468143,175,283,97,186,97,0,620,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_30_r2_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_30_r2_inductive.png,True,True,,,ok,
bpi2019_1000,consistency,30,3,alpha,data\degraded\consistency\consistency_30_r3.csv,bpi2019_1000_consistency_30_r3_alpha,7373,7373,0,1000,1000,97,97,,0.1770612074694744,0.5507329960577415,0.4193548387096774,0.3625308038956054,46,97,97,0,97,0,242,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_30_r3_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_30_r3_alpha.png,True,True,,,ok,
bpi2019_1000,consistency,30,3,heuristics,data\degraded\consistency\consistency_30_r3.csv,bpi2019_1000_consistency_30_r3_heuristics,7373,7373,0,1000,1000,97,97,,0.7141329614132961,0.408661333011946,0.4081632653061224,0.579908473144302,269,531,97,434,97,0,1380,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_30_r3_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_30_r3_heuristics.png,True,True,,,ok,
bpi2019_1000,consistency,30,3,inductive,data\degraded\consistency\consistency_30_r3.csv,bpi2019_1000_consistency_30_r3_inductive,7373,7373,0,1000,1000,97,97,,0.1468576702506133,0.701143766653438,0.5778364116094987,0.6064594621283876,160,278,97,181,97,0,598,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_30_r3_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_30_r3_inductive.png,True,True,,,ok,
bpi2019_1000,consistency,30,4,alpha,data\degraded\consistency\consistency_30_r4.csv,bpi2019_1000_consistency_30_r4_alpha,7373,7373,0,1000,1000,94,94,,0.1531301354252882,0.5717799049336202,0.3263157894736842,0.3320415600232438,61,94,94,0,94,0,315,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_30_r4_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_30_r4_alpha.png,True,True,,,ok,
bpi2019_1000,consistency,30,4,heuristics,data\degraded\consistency\consistency_30_r4.csv,bpi2019_1000_consistency_30_r4_heuristics,7373,7373,0,1000,1000,94,94,,0.6910965057449525,0.3768934483066088,0.4102812803103783,0.566617044162795,278,568,94,474,94,0,1454,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_30_r4_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_30_r4_heuristics.png,True,True,,,ok,
bpi2019_1000,consistency,30,4,inductive,data\degraded\consistency\consistency_30_r4.csv,bpi2019_1000_consistency_30_r4_inductive,7373,7373,0,1000,1000,94,94,,0.150274469656373,0.7047811414180309,0.6016771488469602,0.614183189980341,221,353,94,259,94,0,764,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_30_r4_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_30_r4_inductive.png,True,True,,,ok,
bpi2019_1000,consistency,30,5,alpha,data\degraded\consistency\consistency_30_r5.csv,bpi2019_1000_consistency_30_r5_alpha,7373,7373,0,1000,1000,95,95,,0.1603535433419589,0.5666444145207895,0.4503311258278145,0.3767458902218621,41,95,95,0,95,0,219,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_30_r5_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_30_r5_alpha.png,True,True,,,ok,
bpi2019_1000,consistency,30,5,heuristics,data\degraded\consistency\consistency_30_r5.csv,bpi2019_1000_consistency_30_r5_heuristics,7373,7373,0,1000,1000,95,95,,0.7568750158996668,0.3867290756243949,0.4174563591022444,0.5869661592763366,275,562,95,467,95,0,1421,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_30_r5_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_30_r5_heuristics.png,True,True,,,ok,
bpi2019_1000,consistency,30,5,inductive,data\degraded\consistency\consistency_30_r5.csv,bpi2019_1000_consistency_30_r5_inductive,7373,7373,0,1000,1000,95,95,,0.1465581835383159,0.7227815931027596,0.6025641025641025,0.6179759698012945,222,342,95,247,95,0,750,experiments\process_discovery\results\models\pnml\bpi2019_1000_consistency_30_r5_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_consistency_30_r5_inductive.png,True,True,,,ok,
bpi2019_1000,timeliness,10,1,alpha,data\degraded\timeliness\timeliness_10_r1.csv,bpi2019_1000_timeliness_10_r1_alpha,6764,6764,0,1000,1000,30,30,,0.6572966164767848,0.6923414527867711,0.5,0.5231774703190253,18,30,30,0,30,0,72,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_10_r1_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_10_r1_alpha.png,True,True,,,ok,
bpi2019_1000,timeliness,10,1,heuristics,data\degraded\timeliness\timeliness_10_r1.csv,bpi2019_1000_timeliness_10_r1_heuristics,6764,6764,0,1000,1000,30,30,,0.7391194878066326,0.5271852024386474,0.4835164835164834,0.6716157948234034,58,118,30,88,30,0,270,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_10_r1_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_10_r1_heuristics.png,True,True,,,ok,
bpi2019_1000,timeliness,10,1,inductive,data\degraded\timeliness\timeliness_10_r1.csv,bpi2019_1000_timeliness_10_r1_inductive,6764,6764,0,1000,1000,30,30,,0.2951270137909129,0.7946500135640964,0.6216216216216216,0.6778496622441577,58,80,30,50,30,0,180,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_10_r1_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_10_r1_inductive.png,True,True,,,ok,
bpi2019_1000,timeliness,10,2,alpha,data\degraded\timeliness\timeliness_10_r2.csv,bpi2019_1000_timeliness_10_r2_alpha,6764,6764,0,1000,1000,30,30,,0.6927263730826323,0.6923414527867711,0.4146341463414634,0.5040386209151336,21,30,30,0,30,0,87,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_10_r2_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_10_r2_alpha.png,True,True,,,ok,
bpi2019_1000,timeliness,10,2,heuristics,data\degraded\timeliness\timeliness_10_r2.csv,bpi2019_1000_timeliness_10_r2_heuristics,6764,6764,0,1000,1000,30,30,,0.755427388346643,0.5111602717738724,0.4707379134860051,0.6717253935667565,56,129,30,99,30,0,289,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_10_r2_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_10_r2_heuristics.png,True,True,,,ok,
bpi2019_1000,timeliness,10,2,inductive,data\degraded\timeliness\timeliness_10_r2.csv,bpi2019_1000_timeliness_10_r2_inductive,6764,6764,0,1000,1000,30,30,,0.328590701000376,0.7880621613766939,0.6073059360730594,0.6809896996125323,57,76,30,46,30,0,176,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_10_r2_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_10_r2_inductive.png,True,True,,,ok,
bpi2019_1000,timeliness,10,3,alpha,data\degraded\timeliness\timeliness_10_r3.csv,bpi2019_1000_timeliness_10_r3_alpha,6764,6764,0,1000,1000,30,30,,0.5646739130434782,0.6923414527867711,0.6000000000000001,0.5231617083238385,15,30,30,0,30,0,60,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_10_r3_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_10_r3_alpha.png,True,True,,,ok,
bpi2019_1000,timeliness,10,3,heuristics,data\degraded\timeliness\timeliness_10_r3.csv,bpi2019_1000_timeliness_10_r3_heuristics,6764,6764,0,1000,1000,30,30,,0.7898019075568599,0.5247832127965186,0.488,0.6875326194052372,59,124,30,94,30,0,279,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_10_r3_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_10_r3_heuristics.png,True,True,,,ok,
bpi2019_1000,timeliness,10,3,inductive,data\degraded\timeliness\timeliness_10_r3.csv,bpi2019_1000_timeliness_10_r3_inductive,6764,6764,0,1000,1000,30,30,,0.329408193761285,0.7758415456488603,0.6407185628742514,0.6864920755710991,90,124,30,94,30,0,274,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_10_r3_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_10_r3_inductive.png,True,True,,,ok,
bpi2019_1000,timeliness,10,4,alpha,data\degraded\timeliness\timeliness_10_r4.csv,bpi2019_1000_timeliness_10_r4_alpha,6764,6764,0,1000,1000,30,30,,0.5818896116442327,0.6923414527867711,0.6111111111111112,0.5271009113144649,14,30,30,0,30,0,58,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_10_r4_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_10_r4_alpha.png,True,True,,,ok,
bpi2019_1000,timeliness,10,4,heuristics,data\degraded\timeliness\timeliness_10_r4.csv,bpi2019_1000_timeliness_10_r4_heuristics,6764,6764,0,1000,1000,30,30,,0.8006940086381926,0.534528307522226,0.4772727272727272,0.6904996816154584,52,116,30,86,30,0,260,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_10_r4_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_10_r4_heuristics.png,True,True,,,ok,
bpi2019_1000,timeliness,10,4,inductive,data\degraded\timeliness\timeliness_10_r4.csv,bpi2019_1000_timeliness_10_r4_inductive,6764,6764,0,1000,1000,30,30,,0.3431678979604723,0.7994252669547142,0.6205128205128204,0.6907764963570018,50,71,30,41,30,0,158,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_10_r4_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_10_r4_inductive.png,True,True,,,ok,
bpi2019_1000,timeliness,10,5,alpha,data\degraded\timeliness\timeliness_10_r5.csv,bpi2019_1000_timeliness_10_r5_alpha,6764,6764,0,1000,1000,30,30,,0.5640163343742494,0.6923414527867711,0.6103896103896105,0.5226825682278802,17,30,30,0,30,0,62,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_10_r5_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_10_r5_alpha.png,True,True,,,ok,
bpi2019_1000,timeliness,10,5,heuristics,data\degraded\timeliness\timeliness_10_r5.csv,bpi2019_1000_timeliness_10_r5_heuristics,6764,6764,0,1000,1000,30,30,,0.7147220525351252,0.4953076941927599,0.4973262032085561,0.6637753513700193,62,124,30,94,30,0,280,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_10_r5_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_10_r5_heuristics.png,True,True,,,ok,
